Ids,Day,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
AS14.17,2014-04-10,6.75,1.0,1.0,0,8084,0,0,557,3340,2512,0,0,51,185,1928,170,0,0,0
AS14.17,2014-04-11,7.2,0.4,1.0,0,3485,0,0,984,481,952,0,0,0,39,1366,132,0,57,0
AS14.17,2014-04-12,7.2,0.4,1.0,0,4526,0,0,1047,1092,1685,0,0,0,38,1030,0,0,0,0
AS14.17,2014-04-13,7.2,-0.2,1.0,0,7882,0,0,580,1371,3114,0,0,0,54,2559,205,0,20,0
AS14.17,2014-04-14,7.0,0.8,1.0,0,1523,1,0,424,369,0,0,0,148,49,306,229,0,0,0
AS14.17,2014-04-15,7.0,0.4,1.0,0,8069,0,1,1056,6485,1830,0,0,13,845,1498,82,0,0,0
AS14.17,2014-04-16,7.2,0.8,1.0,0,6062,2,1,666,3493,759,0,0,55,46,1016,191,0,28,0
AS14.17,2014-04-17,7.0,0.4,1.0,0,4409,0,2,354,1612,1240,0,0,0,43,1484,0,0,4,0
AS14.17,2014-04-18,7.0,1.0,1.0,0,3552,1,0,143,1336,2019,0,0,0,32,51,0,0,5,0
AS14.17,2014-04-19,7.0,1.0,1.0,0,1307,0,0,51,952,0,0,0,0,43,259,0,0,0,0
AS14.17,2014-04-20,7.2,0.4,1.0,0,9904,0,0,403,3774,2295,0,0,256,42,2360,779,0,0,0
AS14.17,2014-04-21,7.4,0.4,1.0,0,2215,1,0,120,3326,350,0,0,0,61,385,19,0,3,0
AS14.17,2014-04-22,6.6,0.6,1.0,0,8399,0,2,372,4903,2021,0,0,0,46,1551,70,0,0,0
AS14.17,2014-04-23,7.25,1.0,1.0,0,9936,1,0,667,3577,2260,0,0,31,45,1191,461,0,0,0
AS14.17,2014-04-24,7.2,1.0,1.0,0,8265,1,0,15098,2002,1302,0,2562,0,40,1992,283,0,0,0
AS14.17,2014-04-25,7.2,0.4,1.0,0,3918,4,1,814,4320,1491,0,0,350,119,333,1114,0,8,0
AS14.17,2014-04-26,8.0,1.0,1.0,0,1735,0,1,665,2661,0,0,0,0,55,123,0,0,0,0
AS14.17,2014-04-27,7.2,1.0,1.0,0,4965,0,2,13608,3273,862,0,0,0,33,2134,27,0,0,0
AS14.17,2014-04-28,6.75,0.75,0.3333333333333333,0,5172,0,0,320,2279,1344,0,0,258,44,763,820,0,3,0
AS14.17,2014-04-29,7.0,0.8,1.0,0,5344,0,0,440,2038,1602,0,0,0,35,1059,1705,0,0,0
AS14.17,2014-04-30,7.0,1.0,1.0,0,3245,0,0,11477,3261,109,60,0,0,44,754,387,0,34,0
AS14.17,2014-05-01,8.0,1.0,1.0,0,6589,0,1,255,911,13,0,5361,0,8,77,0,0,15,0
AS14.17,2014-05-02,7.0,1.0,1.0,0,2804,1,0,5877,1180,0,0,0,0,22,713,914,0,0,0
AS14.17,2014-05-03,7.25,-1.0,1.0,1,3163,7,3,609,1049,161,0,0,0,43,1455,10546,0,9,0
AS14.17,2014-05-04,0.0,0.0,0.0,0,6070,0,0,308,1971,0,0,0,0,26,188,0,0,0,0
AS14.17,2014-05-05,7.5,1.0,1.0,0,2074,0,0,84,905,20,0,0,0,21,765,227,0,47,0
AS14.17,2014-05-06,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-07,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-08,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-09,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-10,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-11,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-13,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-15,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-16,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-17,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-18,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-19,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-20,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-21,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-22,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-23,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-24,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-25,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-26,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-27,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-28,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-29,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-30,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-05-31,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-06-01,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-06-02,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-06-03,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-06-04,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-06-05,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-06-06,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-06-07,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-06-08,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.17,2014-06-09,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-02-17,0.0,0.0,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-02-18,0.0,0.0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-02-19,0.0,0.0,0.0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-02-20,0.0,0.0,0.0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-02-21,0.0,0.0,0.0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-02-22,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-02-23,0.0,0.0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-02-24,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-02-25,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-02-26,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-02-27,0.0,0.0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-02-28,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-03-01,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-03-02,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-03-03,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-03-04,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-03-05,0.0,0.0,0.0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-03-06,0.0,0.0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-03-07,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-03-08,0.0,0.0,0.0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-03-09,0.0,0.0,0.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-03-10,0.0,0.0,0.0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-03-11,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-03-12,0.0,0.0,0.0,0,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-03-13,0.0,0.0,0.0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-03-14,0.0,0.0,0.0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-03-15,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-03-16,0.0,0.0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-03-17,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-03-18,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-03-19,0.0,0.0,0.0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-03-20,0.0,0.0,0.0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-03-21,4.666666666666667,0.6666666666666666,0.6666666666666666,0,6924,3,0,1985,4900,0,0,0,0,116,5,0,0,0,0
AS14.19,2014-03-22,6.6,-1.4,0.4,0,4713,7,0,3209,1828,0,0,0,0,476,71,0,0,0,0
AS14.19,2014-03-23,7.0,-0.8,0.8,0,984,4,0,561,249,0,0,0,0,103,67,0,0,0,0
AS14.19,2014-03-24,6.0,-0.4,0.4,0,2113,5,0,370,3413,26,0,0,0,53,0,0,0,0,0
AS14.19,2014-03-25,5.5,-1.25,0.25,0,4748,12,0,1030,3901,0,0,0,0,52,0,0,0,0,0
AS14.19,2014-03-26,6.0,-0.6,0.4,0,4376,6,0,892,3280,0,0,0,0,49,139,0,2,0,0
AS14.19,2014-03-27,6.6,0.0,0.6,0,3548,7,1,855,2132,242,0,0,0,47,189,0,66,0,0
AS14.19,2014-03-28,6.6,-0.6,1.2,0,2700,8,1,833,1207,561,0,0,0,63,25,0,4,0,0
AS14.19,2014-03-29,7.4,0.2,1.2,0,1731,10,2,588,955,84,0,0,0,95,0,0,0,0,0
AS14.19,2014-03-30,7.0,-0.4,0.8,0,1003,5,0,2863,683,0,0,0,0,50,0,0,0,0,0
AS14.19,2014-03-31,7.2,-0.4,1.0,0,6159,6,1,837,5187,0,0,0,0,44,0,237,0,0,0
AS14.19,2014-04-01,6.4,0.0,0.2,0,3531,1,0,581,4712,0,0,0,0,49,0,0,8,0,0
AS14.19,2014-04-02,7.6,-0.2,1.0,0,1832,3,0,572,1167,0,0,0,0,41,45,0,0,0,0
AS14.19,2014-04-03,6.6,0.0,0.6,0,3106,2,0,648,2413,0,0,0,0,42,0,0,0,0,0
AS14.19,2014-04-04,7.0,-0.2,0.4,0,3900,11,0,1439,2081,0,0,0,0,194,218,0,0,0,0
AS14.19,2014-04-05,8.0,-0.6,1.2,0,2182,11,0,628,1070,0,0,359,0,65,53,0,0,0,0
AS14.19,2014-04-06,7.25,-1.25,1.0,0,2442,8,1,749,1635,0,0,0,0,49,0,0,0,0,0
AS14.19,2014-04-07,6.6,-1.0,0.6,0,3760,11,0,1460,2965,0,0,0,0,63,214,0,0,0,0
AS14.19,2014-04-08,6.8,-0.4,1.0,0,2857,8,2,966,1893,0,0,0,0,39,0,0,0,52,0
AS14.19,2014-04-09,7.2,-0.4,0.8,0,3019,8,1,508,2449,0,0,0,0,60,0,0,0,0,0
AS14.19,2014-04-10,6.75,-0.5,0.75,0,1023,4,0,3192,423,0,0,0,0,32,65,0,0,0,0
AS14.19,2014-04-11,6.8,-0.6,1.0,0,2740,6,0,987,1639,0,0,0,0,42,59,0,0,0,0
AS14.19,2014-04-12,7.2,0.2,0.8,0,1819,6,0,713,960,0,0,0,0,45,388,0,0,0,0
AS14.19,2014-04-13,7.2,-0.6,1.0,0,1476,6,0,322,867,0,0,0,0,61,221,0,0,0,0
AS14.19,2014-04-14,7.0,0.4,0.8,0,4954,15,0,2954,3723,0,0,0,0,68,208,0,42,0,0
AS14.19,2014-04-15,6.4,-1.0,1.0,0,4240,4,0,719,3370,0,0,0,0,112,19,0,12,0,0
AS14.19,2014-04-16,6.8,-0.6,1.0,0,1845,4,1,212,7140,0,0,0,0,57,351,0,0,0,0
AS14.19,2014-04-17,6.8,-0.8,1.0,0,4728,1,0,163,5336,0,0,0,0,47,97,0,0,0,0
AS14.19,2014-04-18,6.8,-1.0,1.0,0,3284,3,1,144,3358,0,0,229,0,43,0,0,0,0,0
AS14.19,2014-04-19,6.8,-0.4,0.8,0,1089,6,0,275,753,0,0,0,0,56,318,0,8,0,0
AS14.19,2014-04-20,7.6,0.2,1.2,0,1708,4,0,905,684,0,0,0,0,41,75,0,0,0,0
AS14.19,2014-04-21,6.4,-0.2,1.0,0,1715,6,0,458,1126,0,0,0,0,47,30070,0,0,0,0
AS14.19,2014-04-22,6.8,0.6,1.2,0,4761,7,0,528,4261,0,0,0,0,50,24,0,0,0,0
AS14.19,2014-04-23,6.0,-1.0,1.0,0,3060,4,1,347,3765,0,0,0,0,56,192,0,0,0,0
AS14.19,2014-04-24,6.6,-0.6,0.8,0,2939,5,0,371,2366,0,0,0,0,187,0,0,0,0,0
AS14.19,2014-04-25,7.25,-0.75,0.75,0,2643,6,0,939,2370,546,0,0,0,41,256,0,0,3,0
AS14.19,2014-04-26,7.75,1.0,1.5,0,1355,6,1,2692,449,0,0,0,0,107,0,0,0,0,0
AS14.19,2014-04-27,6.333333333333333,-1.5,0.8333333333333334,0,3001,4,0,583,2507,0,0,0,0,85,392,253,0,0,0
AS14.19,2014-04-28,6.4,0.0,0.6,0,2936,4,0,463,4109,0,0,0,0,56,593,58,0,0,0
AS14.19,2014-04-29,7.2,0.4,0.6,0,2224,6,0,1129,1697,0,0,0,0,46,171,0,0,0,0
AS14.19,2014-04-30,7.0,0.4,0.8,0,3100,12,0,830,1834,5,0,0,0,51,370,0,0,0,0
AS14.19,2014-05-01,6.8,-0.2,0.8,0,3117,2,0,534,2193,0,0,0,0,47,332,0,3,0,0
AS14.19,2014-05-02,7.8,0.4,1.2,0,1396,9,0,920,961,0,0,0,0,75,0,0,3,0,0
AS14.19,2014-05-03,7.4,0.4,1.0,0,3168,13,2,738,2342,0,0,0,0,73,9,0,0,0,0
AS14.19,2014-05-04,6.6,-0.4,0.8,0,2644,0,0,3789,3469,0,0,0,0,63,474,0,0,0,0
AS14.19,2014-05-05,7.0,0.25,1.0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-06,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-07,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-08,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-09,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-10,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-11,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-13,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-15,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-16,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-17,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-18,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-19,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-20,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-21,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-22,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-23,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-24,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-25,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-26,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-27,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-28,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-29,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-30,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-05-31,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-06-01,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-06-02,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-06-03,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-06-04,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-06-05,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-06-06,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-06-07,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-06-08,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.19,2014-06-09,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-02-17,0.0,0.0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-02-18,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-02-19,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-02-20,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-02-21,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-02-22,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-02-23,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-02-24,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-02-25,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-02-26,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-02-27,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-02-28,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-03-01,0.0,0.0,0.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-03-02,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-03-03,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-03-04,0.0,0.0,0.0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-03-05,0.0,0.0,0.0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-03-06,0.0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-03-07,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-03-08,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-03-09,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-03-10,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-03-11,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-03-12,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-03-13,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-03-14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-03-15,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-03-16,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-03-17,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-03-18,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-03-19,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-03-20,7.0,-1.0,1.0,0,368,0,0,209,6,43,0,62,0,0,47,0,545,0,0
AS14.20,2014-03-21,7.0,0.25,0.25,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-03-22,7.5,1.0,0.5,0,1555,0,0,29,397,0,0,0,0,57,3,0,1069,0,0
AS14.20,2014-03-23,7.6,0.8,0.8,0,687,0,1,45,653,48,0,0,0,65,0,0,22,0,0
AS14.20,2014-03-24,6.8,-0.2,0.4,0,2388,0,1,111,763,162,0,445,0,14,227,0,954,0,0
AS14.20,2014-03-25,6.0,-0.75,-0.5,0,2629,0,0,854,237,261,0,346,0,127,518,0,219,87,0
AS14.20,2014-03-26,6.8,0.4,0.4,0,740,0,0,252,79,369,0,0,0,71,344,0,0,0,0
AS14.20,2014-03-27,7.0,0.25,0.75,0,1252,0,0,224,114,43,0,622,0,0,243,0,0,0,0
AS14.20,2014-03-28,6.25,0.5,0.0,0,452,0,0,402,130,0,0,0,0,8,0,0,0,0,0
AS14.20,2014-03-29,7.4,1.0,1.0,0,755,4,0,120,19,0,0,494,0,120,0,0,0,0,0
AS14.20,2014-03-30,7.5,1.0,1.0,0,831,0,2,22,442,0,0,0,0,0,324,0,820,0,0
AS14.20,2014-03-31,7.0,0.8,0.8,0,20,1,3,0,20,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-04-01,6.25,0.0,0.0,0,29,0,4,37,0,0,0,953,0,0,0,0,0,0,0
AS14.20,2014-04-02,6.5,0.0,0.25,0,2265,0,0,502,708,148,0,0,0,18,785,93,0,0,0
AS14.20,2014-04-03,6.666666666666667,0.3333333333333333,0.3333333333333333,0,54,1,0,43,0,0,0,0,0,11,0,0,0,0,0
AS14.20,2014-04-04,7.0,0.75,0.5,0,2047,0,0,269,749,0,75,546,0,40,362,0,0,0,0
AS14.20,2014-04-05,7.0,0.4,0.8,0,795,2,0,106,92,27,0,421,0,147,0,0,0,0,0
AS14.20,2014-04-06,7.0,0.6,0.8,0,3905,3,1,222,839,14,0,417,0,0,436,0,0,0,0
AS14.20,2014-04-07,6.8,0.6,1.0,0,287,0,1,73,876,77,0,530,0,0,573,0,0,0,0
AS14.20,2014-04-08,7.25,0.5,0.75,0,601,0,2,64,0,0,0,531,0,0,4,0,0,0,0
AS14.20,2014-04-09,7.75,0.25,1.0,0,1518,0,4,235,260,246,0,0,0,44,1000,0,0,0,0
AS14.20,2014-04-10,7.0,0.5,0.5,0,1205,0,1,83,654,123,0,0,0,10,328,0,0,0,0
AS14.20,2014-04-11,7.5,0.5,0.75,0,162,2,0,51,68,0,0,0,0,41,0,0,0,0,0
AS14.20,2014-04-12,6.8,0.0,0.6,0,3922,6,1,321,2385,0,49,404,0,79,105,0,0,0,0
AS14.20,2014-04-13,6.8,0.0,0.6,0,5,0,0,12,0,0,0,569,0,0,0,0,0,0,0
AS14.20,2014-04-14,6.8,0.0,0.2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AS14.20,2014-04-15,6.8,0.0,0.6,0,685,0,0,98,412,24,0,0,0,14,132,0,0,0,0
AS14.20,2014-04-16,7.2,0.4,0.6,0,11,0,1,0,0,0,0,0,0,11,0,0,0,0,0
AS14.20,2014-04-17,6.4,-0.4,0.4,0,1696,0,1,302,472,65,0,496,0,0,318,0,39,0,0
AS14.20,2014-04-18,6.75,0.0,0.5,0,91,0,0,77,0,0,0,0,0,0,14,0,0,0,0
AS14.20,2014-04-19,7.5,0.0,1.0,0,2819,0,0,72,2316,0,0,196,0,0,35,0,3,0,0
AS14.20,2014-04-20,7.6,-0.4,0.6,0,742,1,0,302,277,0,0,0,0,182,11,0,0,0,0
AS14.20,2014-04-21,7.4,0.2,0.8,0,709,0,1,166,336,14,0,0,0,14,1070,0,0,0,0
